Query Number	Algorithm	Path Number	Success Y/N	Runtime	Generations	Number Individual	Message	Exceptions
26	evosql	13	1	73	0	50		
26	evosql	14	1	5568	69	3180		
26	evosql	15	1	27320	401	18441		
26	evosql	16	1	258	0	50		
26	evosql	17	1	2085	34	1583		
26	evosql	18	1	67	0	50		
26	evosql	19	1	1935	36	1670		
26	evosql	20	1	5472	110	5072		
26	evosql	21	1	8472	117	5386		
26	evosql	22	1	77	0	50		
26	evosql	23	1	226	0	50		
26	evosql	24	1	3745	50	2328		
26	evosql	25	1	70	0	50		
26	evosql	26	1	1013	14	693		
26	evosql	27	1	15829	218	10000		
26	evosql	28	1	12865	173	7948		
26	evosql	29	1	72	0	50		
26	evosql	30	1	194	0	50		
26	evosql	31	1	5633	87	3999		
26	evosql	32	1	6845	96	4396		
26	evosql	33	1	4024	59	2786		
26	evosql	34	1	9128	129	5964		
27	evosql	1	1	2839	48	2243		
27	evosql	2	1	2867	46	2141		
27	evosql	3	1	10194	139	6363		
27	evosql	4	1	5906	83	3841		
27	evosql	5	1	3962	55	2534		
27	evosql	6	1	70	0	50		
27	evosql	7	1	4378	52	2421		
27	evosql	8	1	6345	80	3719		
27	evosql	9	1	76	0	50		
27	evosql	10	1	3722	49	2265		
27	evosql	11	1	3220	40	1903		
27	evosql	12	1	71	0	50		
27	evosql	13	1	3391	46	2135		
27	evosql	14	1	78	0	50		
27	evosql	15	1	4080	64	2965		
27	evosql	16	1	3456	47	2207		
27	evosql	17	1	5883	92	4214		
27	evosql	18	1	77	0	50		
27	evosql	19	1	69	0	50		
27	evosql	20	1	1994	35	1625		
27	evosql	21	1	88	0	50		
27	evosql	22	1	4571	57	2650		
27	evosql	23	1	9548	139	6412		
27	evosql	24	1	3711	52	2420		
27	evosql	25	1	81	0	50		
27	evosql	26	1	86	0	50		
27	evosql	27	1	3217	50	2336		
27	evosql	28	1	86	0	50		
27	evosql	29	1	5053	65	2970		
27	evosql	30	1	6369	89	4098		
27	evosql	31	1	4916	88	4062		
27	evosql	32	1	3564	46	2152		
27	evosql	33	1	4959	69	3211		
28	evosql	1	1	12	0	50		
28	evosql	2	1	14	1	96		
28	evosql	3	1	13	1	98		
28	evosql	4	1	15	0	50		
28	evosql	5	1	15	0	50		
28	evosql	6	1	68	5	287		
29	evosql	1	1	4335	76	3529		
29	evosql	2	1	7874	105	4880		
29	evosql	3	1	1391	26	1233		
29	evosql	4	1	2007	42	1942		
29	evosql	5	1	6071	81	3740		
29	evosql	6	1	7741	120	5502		
29	evosql	7	1	64	0	50		
29	evosql	8	1	4809	74	3435		
29	evosql	9	1	3853	69	3173		
29	evosql	10	1	62	0	50		
29	evosql	11	1	5454	71	3324		
29	evosql	12	1	10937	150	6955		
29	evosql	13	1	202	0	50		
29	evosql	14	1	7066	103	4742		
29	evosql	15	1	63	0	50		
29	evosql	16	1	1409	24	1147		
29	evosql	17	0	389171	5110	233373	"Has no output, distance is 3.8010752688172045"	
29	evosql	18	1	154666	2096	95774		
29	evosql	19	1	65	0	50		
29	evosql	20	1	57	0	50		
29	evosql	21	0	389359	5492	250595	"Has no output, distance is 3.8010752688172045"	
29	evosql	22	1	70	0	50		
29	evosql	23	1	2293	36	1685		
29	evosql	24	0	388992	4554	208039	"Has no output, distance is 3.8010752688172045"	
29	evosql	25	0	389165	5602	256012	"Has no output, distance is 5.9460636378546825"	
29	evosql	26	1	68	0	50		
29	evosql	27	1	69	0	50		
29	evosql	28	1	3726	54	2504		
29	evosql	29	1	11594	197	9038		
29	evosql	30	1	3111	52	2390		
29	evosql	31	1	4931	83	3849		
30	evosql	1	1	7	0	50		
30	evosql	2	1	4	0	50		
30	evosql	3	1	5	0	50		
30	evosql	4	1	4	0	50		
30	evosql	5	1	4	0	50		
31	evosql	1	1	14	0	50		
31	evosql	2	1	13	0	50		
31	evosql	3	1	82	2	146		
31	evosql	4	1	14	0	50		
31	evosql	5	1	26	1	94		
31	evosql	6	1	24	1	97		
31	evosql	7	1	28	1	97		
31	evosql	8	1	127	7	374		
31	evosql	9	1	14	0	50		
32	evosql	1	1	15	0	50		
32	evosql	2	1	12	0	50		
32	evosql	3	1	12	0	50		
32	evosql	4	1	82	0	50		
32	evosql	5	1	14	0	50		
32	evosql	6	1	27	1	100		
32	evosql	7	1	13	0	50		
33	evosql	1	1	6	0	50		
33	evosql	2	1	7	0	50		
33	evosql	3	1	7	0	50		
33	evosql	4	1	9	1	96		
34	evosql	1	1	5413	62	2892		
34	evosql	2	1	118268	1649	75701		
34	evosql	3	1	47258	500	22907		
34	evosql	4	1	12356	130	5998		
34	evosql	5	1	3623	48	2259		
34	evosql	6	1	2884	39	1846		
34	evosql	7	1	3809	42	1958		
34	evosql	8	1	4911	62	2905		
34	evosql	9	1	21626	271	12448		
34	evosql	10	1	10574	112	5143		
34	evosql	11	1	55	0	50		
34	evosql	12	1	5767	64	3014		
34	evosql	13	1	2776	20	966		
34	evosql	14	1	57	0	50		
34	evosql	15	1	2548	32	1519		
34	evosql	16	1	18682	191	8817		
34	evosql	17	1	53	0	50		
34	evosql	18	1	2382	38	1790		
34	evosql	19	1	10142	66	3062		
34	evosql	20	1	198	0	50		
34	evosql	21	1	9115	121	5579		
34	evosql	22	0	403884	3985	182188	"Has no output, distance is 1.0"	
34	evosql	23	1	55	0	50		
34	evosql	24	1	4530	49	2286		
34	evosql	25	1	261350	1358	62211		
34	evosql	26	1	58	0	50		
34	evosql	27	1	2517	25	1214		
34	evosql	28	1	2724	35	1647		
34	evosql	29	1	60	0	50		
34	evosql	30	1	1071	17	835		
34	evosql	31	1	57	0	50		
34	evosql	32	0	403932	5606	255809	"Has no output, distance is 1.7976931348623156E306"	
34	evosql	33	1	3355	42	1964		
34	evosql	34	0	403981	2809	128628	"Has no output, distance is 1.0"	
34	evosql	35	1	58	0	50		
34	evosql	36	1	61	0	50		
34	evosql	37	1	26861	187	8607		
34	evosql	38	1	69	0	50		
34	evosql	39	1	2954	28	1327		
35	evosql	1	1	14	1	98		
35	evosql	2	1	7	0	50		
35	evosql	3	1	19	2	148		
35	evosql	4	1	7	0	50		
35	evosql	5	1	10	1	99		
35	evosql	6	1	13	1	98		
35	evosql	7	1	10	1	97		
36	evosql	1	1	1608	23	1101		
36	evosql	2	1	1477	22	1061		
36	evosql	3	1	2275	27	1293		
36	evosql	4	1	3364	47	2184		
36	evosql	5	1	1370	23	1113		
36	evosql	6	1	3794	49	2287		
36	evosql	7	1	4202	60	2773		
36	evosql	8	1	85	0	50		
36	evosql	9	1	5174	64	2959		
36	evosql	10	1	4018	60	2791		
36	evosql	11	1	83	0	50		
36	evosql	12	1	8006	76	3515		
36	evosql	13	1	5720	72	3350		
36	evosql	14	1	79	0	50		
36	evosql	15	1	1910	21	1027		
36	evosql	16	1	79	0	50		
36	evosql	17	1	2158	47	2169		
36	evosql	18	1	936	16	786		
36	evosql	19	1	100746	1295	59114		
36	evosql	20	1	78	0	50		
36	evosql	21	1	66	0	50		
36	evosql	22	0	545660	5526	252067	"Has no output, distance is 0.5"	
36	evosql	23	1	74	0	50		
36	evosql	24	1	3482	49	2276		
36	evosql	25	0	545637	7332	334591	"Has no output, distance is 0.5"	
36	evosql	26	0	545693	4840	220941	"Has no output, distance is 0.5"	
36	evosql	27	1	86	0	50		
36	evosql	28	1	165	0	50		
36	evosql	29	1	2557	47	2194		
36	evosql	30	1	3398	63	2924		
36	evosql	31	1	3138	43	2028		
36	evosql	32	1	2807	41	1914		
37	evosql	1	1	5	0	50		
37	evosql	2	1	5	0	50		
37	evosql	3	1	4	0	50		
37	evosql	4	1	5	0	50		
37	evosql	5	1	5	0	50		
38	evosql	1	1	7	0	50		
38	evosql	2	1	5	0	50		
38	evosql	3	1	4	0	50		
38	evosql	4	1	5	0	50		
38	evosql	5	1	4	0	50		
39	evosql	1	1	12	0	50		
39	evosql	2	1	10	0	50		
39	evosql	3	1	7	0	50		
39	evosql	4	1	15	0	50		
39	evosql	5	1	15	0	50		
39	evosql	6	1	202	15	743		
40	evosql	1	1	6738	89	4129		
40	evosql	2	1	6517	85	3939		
40	evosql	3	1	12290	151	6960		
40	evosql	4	1	1722	27	1280		
40	evosql	5	1	3386	43	2006		
40	evosql	6	1	3374	38	1783		
40	evosql	7	1	6346	74	3463		
40	evosql	8	1	2740	31	1478		
40	evosql	9	1	4325	55	2578		
40	evosql	10	1	154	0	50		
40	evosql	11	1	3043	38	1774		
40	evosql	12	1	2751	42	1977		
40	evosql	13	1	56	0	50		
40	evosql	14	1	3311	31	1465		
40	evosql	15	1	5227	64	2994		
40	evosql	16	1	60	0	50		
40	evosql	17	1	1424	18	868		
40	evosql	18	1	54	0	50		
40	evosql	19	1	4073	75	3455		
40	evosql	20	1	7465	71	3307		
40	evosql	21	1	7311	78	3587		
40	evosql	22	1	64	0	50		
40	evosql	23	1	56	0	50		
40	evosql	24	1	1039	11	553		
40	evosql	25	1	82	0	50		
40	evosql	26	1	3009	44	2044		
40	evosql	27	1	1778	31	1467		
40	evosql	28	1	4907	44	2035		
40	evosql	29	1	68	0	50		
40	evosql	30	1	60	0	50		
40	evosql	31	1	3267	29	1369		
40	evosql	32	1	2134	33	1555		
40	evosql	33	1	1048	15	722		
40	evosql	34	1	144	2	142		
40	evosql	35	1	2797	30	1401		
40	evosql	36	1	3712	38	1767		
40	evosql	37	1	1146	12	593		
40	evosql	38	1	497	5	284		
40	evosql	39	1	879	10	518		
40	evosql	40	1	510	7	368		
40	evosql	41	1	626	11	556		
40	evosql	42	1	2450	25	1198		
