Query Number	Algorithm	Path Number	Success Y/N	Runtime	Generations	Number Individual	Message	Exceptions
46	evosql	2	1	19	0	50		
47	evosql	1	1	19	0	50		
47	evosql	2	1	15	0	50		
48	evosql	1	1	30	0	50		
48	evosql	2	1	25	0	50		
48	evosql	3	1	16	0	50		
48	evosql	4	1	14	0	50		
48	evosql	5	1	14	0	50		
49	evosql	1	1	510	8	441		
49	evosql	2	1	23	0	50		
49	evosql	3	1	3548	44	2223		
49	evosql	4	1	17	0	50		
49	evosql	5	1	18	0	50		
49	evosql	6	1	21	0	50		
49	evosql	7	1	18	0	50		
49	evosql	8	1	17	0	50		
50	evosql	1	1	37	2	147		
50	evosql	2	1	10	0	50		
50	evosql	3	1	89	7	392		
50	evosql	4	1	14	0	50		
50	evosql	5	1	44	3	194		
50	evosql	6	1	10	0	50		
50	evosql	7	1	33	2	147		
51	evosql	1	1	19	0	50		
51	evosql	2	1	46	0	50		
52	evosql	1	1	14	0	50		
52	evosql	2	1	12	0	50		
52	evosql	3	1	27	1	99		
52	evosql	4	1	11	0	50		
52	evosql	5	1	13	0	50		
52	evosql	6	1	13	0	50		
52	evosql	7	1	32	1	100		
52	evosql	8	1	13	0	50		
52	evosql	9	1	14	0	50		
53	evosql	1	1	10	0	50		
53	evosql	2	1	9	0	50		
53	evosql	3	1	8	0	50		
54	evosql	1	1	202	2	149		
54	evosql	2	1	21	0	50		
54	evosql	3	1	70	1	98		
54	evosql	4	1	63	1	99		
54	evosql	5	1	119	2	147		
54	evosql	6	1	22	0	50		
54	evosql	7	1	75	1	100		
55	evosql	1	1	24	0	50		
55	evosql	2	1	21	0	50		
56	evosql	1	1	12	0	50		
56	evosql	2	1	10	0	50		
58	evosql	1	1	9	0	50		
58	evosql	2	1	8	0	50		
59	evosql	1	1	33	0	50		
59	evosql	2	1	18	0	50		
59	evosql	3	1	18	0	50		
60	evosql	1	1	9	0	50		
60	evosql	2	1	11	0	50		
60	evosql	3	1	8	0	50		
60	evosql	4	1	8	0	50		
60	evosql	5	1	8	0	50		
60	evosql	6	1	8	0	50		
61	evosql	1	1	11	0	50		
61	evosql	2	1	9	0	50		
62	evosql	1	1	871	10	538		
62	evosql	2	1	2697	28	1430		
62	evosql	3	1	1290	14	735		
62	evosql	4	1	722	7	393		
62	evosql	5	1	1933	19	977		
62	evosql	6	1	3074	28	1430		
62	evosql	7	1	1399	16	828		
62	evosql	8	1	1333	14	739		
62	evosql	9	1	1324	15	784		
62	evosql	10	1	1271	14	735		
62	evosql	11	1	1114	13	686		
62	evosql	12	1	1596	17	882		
62	evosql	13	1	1290	12	634		
62	evosql	14	1	1162	11	590		
62	evosql	15	1	946	9	492		
62	evosql	16	1	1763	15	779		
62	evosql	17	1	1356	13	688		
62	evosql	18	1	1595	17	890		
62	evosql	19	1	1851	19	987		
62	evosql	20	1	1486	16	833		
62	evosql	21	1	1020	12	635		
62	evosql	22	1	957	12	640		
62	evosql	23	1	703	8	440		
62	evosql	24	1	1863	18	922		
62	evosql	25	1	784	10	534		
62	evosql	26	1	2559	23	1183		
62	evosql	27	1	1879	19	985		
62	evosql	28	1	1479	16	843		
62	evosql	29	1	931	10	545		
62	evosql	30	1	1586	16	838		
62	evosql	31	1	1522	14	734		
62	evosql	32	1	1921	18	938		
62	evosql	33	1	1244	14	736		
62	evosql	34	1	1494	16	839		
62	evosql	35	1	1714	15	783		
62	evosql	36	1	866	11	568		
62	evosql	37	1	929	11	573		
62	evosql	38	1	584	8	437		
62	evosql	39	1	1126	13	689		
62	evosql	40	1	1178	13	685		
62	evosql	41	1	824	12	623		
62	evosql	42	1	774	9	488		
62	evosql	43	1	969	11	585		
62	evosql	44	1	1974	22	1125		
63	evosql	1	1	14	0	50		
63	evosql	2	1	11	0	50		
64	evosql	1	1	18	0	50		
64	evosql	2	1	16	0	50		
64	evosql	3	1	16	0	50		
64	evosql	4	1	15	0	50		
64	evosql	5	1	13	0	50		
66	evosql	1	1	71	2	147		
66	evosql	2	1	11	0	50		
66	evosql	3	1	84	6	345		
66	evosql	4	1	11	0	50		
66	evosql	5	1	33	2	146		
66	evosql	6	1	32	2	145		
66	evosql	7	1	52	4	240		
66	evosql	8	1	124	9	496		
67	evosql	1	1	13	0	50		
67	evosql	2	1	10	0	50		
67	evosql	3	1	9	0	50		
68	evosql	1	1	30	0	50		
68	evosql	2	1	16	0	50		
68	evosql	3	1	22	0	50		
68	evosql	4	1	20	0	50		
68	evosql	5	1	84	1	100		
69	evosql	1	1	29	0	50		
69	evosql	2	1	19	0	50		
69	evosql	3	1	17	0	50		
69	evosql	4	1	18	0	50		
69	evosql	5	1	18	0	50		
69	evosql	6	1	19	0	50		
69	evosql	7	1	427	0	50		
69	evosql	8	1	64	1	99		
69	evosql	9	1	66	1	99		
69	evosql	10	1	221	4	248		
70	evosql	1	1	11	0	50		
70	evosql	2	1	8	0	50		
71	evosql	1	1	21	0	50		
71	evosql	2	1	17	0	50		
73	evosql	1	1	22	1	99		
73	evosql	2	1	9	0	50		
73	evosql	3	1	32	2	144		
73	evosql	4	1	36	2	149		
73	evosql	5	1	54	4	246		
73	evosql	6	1	21	1	100		
73	evosql	7	1	160	5	294		
73	evosql	8	1	21	1	99		
74	evosql	1	1	17	0	50		
74	evosql	2	1	33	1	98		
74	evosql	3	1	58	2	145		
74	evosql	4	1	14	0	50		
74	evosql	5	1	14	0	50		
74	evosql	6	1	32	1	100		
74	evosql	7	1	37	1	100		
74	evosql	8	1	55	2	144		
74	evosql	9	1	33	1	96		
74	evosql	10	1	365	6	345		
74	evosql	11	1	95	4	247		
75	evosql	1	1	23	0	50		
75	evosql	2	1	19	0	50		
76	evosql	1	1	25	0	50		
76	evosql	2	1	23	0	50		
76	evosql	3	1	18	0	50		
76	evosql	4	1	18	0	50		
76	evosql	5	1	17	0	50		
76	evosql	6	1	19	0	50		
76	evosql	7	1	117	2	147		
76	evosql	8	1	75	1	99		
77	evosql	1	1	26	0	50		
77	evosql	2	1	10	0	50		
77	evosql	3	1	10	0	50		
78	evosql	1	1	11	0	50		
78	evosql	2	1	10	0	50		
78	evosql	3	1	9	0	50		
78	evosql	4	1	9	0	50		
78	evosql	5	1	8	0	50		
79	evosql	1	1	14	0	50		
79	evosql	2	1	12	0	50		
79	evosql	3	1	12	0	50		
79	evosql	4	1	12	0	50		
79	evosql	5	1	18	0	50		
80	evosql	1	1	37	2	149		
80	evosql	2	1	11	0	50		
80	evosql	3	1	148	8	430		
80	evosql	4	1	22	1	99		
80	evosql	5	1	67	5	294		
80	evosql	6	1	21	1	98		
80	evosql	7	1	46	3	196		
80	evosql	8	1	49	3	197		
81	evosql	1	1	108	0	50		
81	evosql	2	1	27	0	50		
81	evosql	3	1	25	0	50		
81	evosql	4	1	27	0	50		
81	evosql	5	1	27	0	50		, data exception: division by zero
81	evosql	6	1	27	0	50		
81	evosql	7	1	29	0	50		
81	evosql	8	1	27	0	50		
81	evosql	9	1	29	0	50		
82	evosql	1	1	23	0	50		
82	evosql	2	1	13	0	50		
82	evosql	3	1	12	0	50		
83	evosql	1	1	23	0	50		
83	evosql	2	1	18	0	50		
84	evosql	1	1	16	0	50		
84	evosql	2	1	13	0	50		
85	evosql	1	1	12	0	50		
85	evosql	2	1	9	0	50		
85	evosql	3	1	14	0	50		
86	evosql	1	1	11	0	50		
86	evosql	2	1	9	0	50		
86	evosql	3	1	9	0	50		
86	evosql	4	1	11	0	50		
86	evosql	5	1	9	0	50		
86	evosql	6	1	9	0	50		
87	evosql	1	1	18	0	50		
87	evosql	2	1	80	2	143		
87	evosql	3	1	105	1	98		
87	evosql	4	1	19	0	50		
87	evosql	5	1	19	0	50		
87	evosql	6	1	88	2	149		
87	evosql	7	1	16	0	50		
87	evosql	8	1	45	1	97		
87	evosql	9	1	144	3	196		
88	evosql	1	1	669	16	835		
88	evosql	2	1	471	10	545		
88	evosql	3	1	596	15	789		
88	evosql	4	1	252	6	333		
88	evosql	5	1	876	26	1332		
88	evosql	6	1	390	9	489		
88	evosql	7	1	497	13	690		
88	evosql	8	1	771	19	980		
89	evosql	1	1	13	0	50		
89	evosql	2	1	11	0	50		
89	evosql	3	1	13	0	50		
90	evosql	1	1	22	0	50		
90	evosql	2	1	18	0	50		
91	evosql	1	1	16	0	50		
91	evosql	2	1	13	0	50		
91	evosql	3	1	13	0	50		
92	evosql	1	1	9	0	50		
92	evosql	2	1	7	0	50		
92	evosql	3	1	55	0	50		
92	evosql	4	1	6	0	50		
92	evosql	5	1	8	0	50		
93	evosql	1	1	330	0	50		
93	evosql	2	1	13	0	50		
93	evosql	3	1	13	0	50		
93	evosql	4	1	12	0	50		
93	evosql	5	1	13	0	50		
93	evosql	6	1	60	2	147		
93	evosql	7	1	15	0	50		
93	evosql	8	1	13	0	50		
93	evosql	9	1	12	0	50		
94	evosql	1	1	19	0	50		
94	evosql	2	1	15	0	50		
94	evosql	3	1	47	1	100		
95	evosql	1	1	37	3	191		
95	evosql	2	1	8	0	50		
95	evosql	3	1	7	0	50		
95	evosql	4	1	8	0	50		
95	evosql	5	1	8	0	50		
95	evosql	6	1	9	0	50		
95	evosql	7	1	27	2	148		
97	evosql	1	1	619	6	347		
97	evosql	2	1	444	5	291		
97	evosql	3	1	666	6	345		
97	evosql	4	1	19	0	50		
97	evosql	5	1	276	2	147		
97	evosql	6	1	73	1	97		
97	evosql	7	1	17	0	50		
98	evosql	1	1	16	0	50		
98	evosql	2	1	12	0	50		
98	evosql	3	1	12	0	50		
98	evosql	4	1	130	1	99		
99	evosql	1	1	14	0	50		
99	evosql	2	1	29	1	97		
99	evosql	3	1	11	0	50		
99	evosql	4	1	12	0	50		
99	evosql	5	1	11	0	50		
99	evosql	6	1	10	0	50		
99	evosql	7	1	15	0	50		
99	evosql	8	1	30	1	98		
100	evosql	1	1	17	0	50		
100	evosql	2	1	8	0	50		
100	evosql	3	1	18	1	98		
100	evosql	4	1	8	0	50		
100	evosql	5	1	37	2	146		
101	evosql	1	1	17	0	50		
101	evosql	2	1	49	0	50		
101	evosql	3	1	16	0	50		
103	evosql	1	1	18	0	50		
103	evosql	2	1	15	0	50		
103	evosql	3	1	15	0	50		
103	evosql	4	1	16	0	50		
103	evosql	5	1	37	1	98		
104	evosql	1	1	16	0	50		
104	evosql	2	1	9	0	50		
104	evosql	3	1	11	0	50		
105	evosql	1	1	14	0	50		
105	evosql	2	1	12	0	50		
106	evosql	1	1	47	3	197		
106	evosql	2	1	14	0	50		
106	evosql	3	1	8	0	50		
106	evosql	4	1	9	0	50		
106	evosql	5	1	9	0	50		
106	evosql	6	1	10	0	50		
106	evosql	7	1	21	1	98		
107	evosql	1	1	17	0	50		
107	evosql	2	1	15	0	50		
107	evosql	3	1	12	0	50		
107	evosql	4	1	15	0	50		
107	evosql	5	1	13	0	50		
108	evosql	1	1	37	0	50		
108	evosql	2	1	28	0	50		
109	evosql	1	1	17	0	50		
109	evosql	2	1	13	0	50		
110	evosql	1	1	125	3	190		
110	evosql	2	1	13	0	50		
110	evosql	3	1	79	4	241		
110	evosql	4	1	53	2	147		
110	evosql	5	1	256	11	597		
110	evosql	6	1	240	2	146		
110	evosql	7	1	87	4	246		
110	evosql	8	1	211	9	495		
111	evosql	1	1	10	0	50		
111	evosql	2	1	9	0	50		
111	evosql	3	1	35	3	194		
111	evosql	4	1	10	0	50		
111	evosql	5	1	18	1	97		
111	evosql	6	1	10	0	50		
111	evosql	7	1	40	3	193		
112	evosql	1	1	28	0	50		
112	evosql	2	1	19	0	50		
112	evosql	3	1	18	0	50		
113	evosql	1	1	21	0	50		
113	evosql	2	1	20	0	50		
114	evosql	1	1	8	0	50		
114	evosql	2	1	7	0	50		
114	evosql	3	1	7	0	50		
115	evosql	1	1	8	0	50		
115	evosql	2	1	7	0	50		
116	evosql	1	1	10	0	50		
116	evosql	2	1	9	0	50		
116	evosql	3	1	24	1	98		
116	evosql	4	1	10	0	50		
116	evosql	5	1	24	1	99		
116	evosql	6	1	24	1	97		
116	evosql	7	1	11	0	50		
116	evosql	8	1	84	4	247		
117	evosql	1	1	27	0	50		
117	evosql	2	1	19	0	50		
118	evosql	1	1	17	0	50		
118	evosql	2	1	16	0	50		
119	evosql	1	1	15	0	50		
119	evosql	2	1	14	0	50		
119	evosql	3	1	103	3	196		
119	evosql	4	1	19	0	50		
119	evosql	5	1	38	1	98		
119	evosql	6	1	408	1	99		
119	evosql	7	1	182	6	343		
120	evosql	1	1	19	0	50		
120	evosql	2	1	19	0	50		
120	evosql	3	1	17	0	50		
120	evosql	4	1	152	3	197		
120	evosql	5	1	17	0	50		
120	evosql	6	1	21	0	50		
120	evosql	7	1	18	0	50		
120	evosql	8	1	16	0	50		
122	evosql	1	1	15	0	50		
122	evosql	2	1	14	0	50		
122	evosql	3	1	13	0	50		
122	evosql	4	1	12	0	50		
122	evosql	5	1	12	0	50		
123	evosql	1	1	10	0	50		
123	evosql	2	1	7	0	50		
123	evosql	3	1	9	0	50		
124	evosql	1	1	9	0	50		
124	evosql	2	1	8	0	50		
125	evosql	1	1	11	0	50		
125	evosql	2	1	10	0	50		
126	evosql	1	1	12	0	50		
126	evosql	2	1	11	0	50		
127	evosql	1	1	12	0	50		
127	evosql	2	1	8	0	50		
128	evosql	1	1	22	0	50		
128	evosql	2	1	17	0	50		
129	evosql	1	1	15	0	50		
130	evosql	1	1	25	2	145		
130	evosql	2	1	7	0	50		
130	evosql	3	1	23	2	147		
130	evosql	4	1	8	0	50		
130	evosql	5	1	9	0	50		
130	evosql	6	1	8	0	50		
130	evosql	7	1	46	4	244		
131	evosql	1	1	156	5	293		
131	evosql	2	1	16	0	50		
131	evosql	3	1	106	5	296		
131	evosql	4	1	57	2	146		
131	evosql	5	1	124	6	340		
131	evosql	6	1	14	0	50		
131	evosql	7	1	383	10	545		
131	evosql	8	1	103	5	294		
132	evosql	1	1	44	0	50		
132	evosql	2	1	8	0	50		
133	evosql	1	1	32	0	50		
133	evosql	2	1	32	0	50		
133	evosql	3	1	28	0	50		
134	evosql	1	1	11	0	50		
134	evosql	2	1	11	0	50		
134	evosql	3	1	21	1	97		
134	evosql	4	1	9	0	50		
134	evosql	5	1	19	1	99		
134	evosql	6	1	9	0	50		
134	evosql	7	1	9	0	50		
134	evosql	8	1	8	0	50		
135	evosql	1	1	64	3	196		
135	evosql	2	1	11	0	50		
135	evosql	3	1	11	0	50		
135	evosql	4	1	10	0	50		
135	evosql	5	1	39	2	148		
135	evosql	6	1	69	4	244		
135	evosql	7	1	12	0	50		
135	evosql	8	1	89	5	296		
135	evosql	9	1	23	1	96		
136	evosql	1	1	8	0	50		
136	evosql	2	1	10	0	50		
136	evosql	3	1	6	0	50		
137	evosql	1	1	93	5	289		
137	evosql	2	1	28	1	96		
137	evosql	3	1	43	2	140		
137	evosql	4	1	18	0	50		
137	evosql	5	1	85	4	243		
137	evosql	6	1	29	1	96		
137	evosql	7	1	46	2	148		
137	evosql	8	1	121	6	344		
138	evosql	1	1	13	0	50		
138	evosql	2	1	12	0	50		
138	evosql	3	1	11	0	50		
139	evosql	1	1	8	0	50		
139	evosql	2	1	7	0	50		
139	evosql	3	1	6	0	50		
140	evosql	1	1	12	0	50		
140	evosql	2	1	11	0	50		
141	evosql	1	1	9	0	50		
141	evosql	2	1	20	1	96		
141	evosql	3	1	33	3	196		
141	evosql	4	1	75	1	98		
141	evosql	5	1	16	1	98		
141	evosql	6	1	17	1	98		
141	evosql	7	1	24	2	145		
142	evosql	1	1	28	0	50		
142	evosql	2	1	30	0	50		
142	evosql	3	1	34	0	50		
142	evosql	4	1	26	0	50		
142	evosql	5	1	26	0	50		
143	evosql	1	1	33	1	100		
143	evosql	2	1	7	0	50		
143	evosql	3	1	19	1	100		
144	evosql	1	1	8	0	50		
144	evosql	2	1	7	0	50		
145	evosql	1	1	10	0	50		
145	evosql	2	1	9	0	50		
146	evosql	1	1	15	0	50		
146	evosql	2	1	13	0	50		
147	evosql	1	1	34	1	99		
147	evosql	2	1	13	0	50		
147	evosql	3	1	44	2	146		
147	evosql	4	1	11	0	50		
147	evosql	5	1	27	1	98		
147	evosql	6	1	48	2	144		
147	evosql	7	1	52	2	149		
148	evosql	1	1	12	0	50		
148	evosql	2	1	7	0	50		
148	evosql	3	1	8	0	50		
148	evosql	4	1	8	0	50		
148	evosql	5	1	9	0	50		
148	evosql	6	1	9	0	50		
149	evosql	1	1	12	0	50		
149	evosql	2	1	9	0	50		
149	evosql	3	1	10	0	50		
150	evosql	1	1	50	1	97		
150	evosql	2	1	20	0	50		
150	evosql	3	1	139	3	199		
150	evosql	4	1	17	0	50		
150	evosql	5	1	46	1	95		
150	evosql	6	1	174	0	50		
150	evosql	7	1	95	2	149		
150	evosql	8	1	113	3	196		
151	evosql	1	1	11	0	50		
151	evosql	2	1	11	0	50		
153	evosql	1	1	20	0	50		
153	evosql	2	1	15	0	50		
153	evosql	3	1	18	0	50		
154	evosql	1	1	18	0	50		
154	evosql	2	1	12	0	50		
154	evosql	3	1	41	1	99		
154	evosql	4	1	13	0	50		
154	evosql	5	1	12	0	50		
154	evosql	6	1	13	0	50		
155	evosql	1	1	28	1	100		
155	evosql	2	1	12	0	50		
155	evosql	3	1	13	0	50		
155	evosql	4	1	42	2	144		
155	evosql	5	1	149	5	299		
155	evosql	6	1	25	1	99		
155	evosql	7	1	109	6	343		
155	evosql	8	1	78	4	246		
156	evosql	1	1	156	1	100		
157	evosql	1	1	360	0	50		
157	evosql	2	1	32	0	50		
157	evosql	3	1	21	0	50		
158	evosql	1	1	39	0	50		
158	evosql	2	1	19	0	50		
159	evosql	1	1	7	0	50		
159	evosql	2	1	6	0	50		
159	evosql	3	1	5	0	50		
159	evosql	4	1	5	0	50		
159	evosql	5	1	5	0	50		
160	evosql	1	1	21	0	50		
160	evosql	2	1	14	0	50		
160	evosql	3	1	14	0	50		
160	evosql	4	1	15	0	50		
160	evosql	5	1	14	0	50		
160	evosql	6	1	14	0	50		
161	evosql	1	1	28	0	50		
161	evosql	2	1	19	0	50		
162	evosql	1	1	47	1	97		
162	evosql	2	1	41	1	97		
162	evosql	3	1	16	0	50		
162	evosql	4	1	15	0	50		
162	evosql	5	1	90	2	147		
162	evosql	6	1	17	0	50		
162	evosql	7	1	209	4	240		
162	evosql	8	1	295	8	443		
162	evosql	9	1	469	8	445		
163	evosql	1	1	37	1	95		
163	evosql	2	1	11	0	50		
163	evosql	3	1	55	3	198		
163	evosql	4	1	25	1	99		
163	evosql	5	1	95	7	387		
163	evosql	6	1	21	1	98		
163	evosql	7	1	24	1	98		
165	evosql	1	1	21	0	50		
165	evosql	2	1	12	0	50		
165	evosql	3	1	103	2	147		
165	evosql	4	1	32	1	97		
165	evosql	5	1	115	5	291		
165	evosql	6	1	18	0	50		
165	evosql	7	1	30	1	99		
166	evosql	1	1	7	0	50		
166	evosql	2	1	6	0	50		
167	evosql	1	1	139	2	148		
167	evosql	2	1	19	0	50		
167	evosql	3	1	123	3	198		
167	evosql	4	1	22	0	50		
167	evosql	5	1	50	1	98		
167	evosql	6	1	47	1	99		
167	evosql	7	1	30	0	50		
167	evosql	8	1	50	1	97		
168	evosql	1	1	75	1	96		
168	evosql	2	1	115	2	150		
168	evosql	3	1	54	1	100		
168	evosql	4	1	64	1	98		
168	evosql	5	1	60	1	100		
168	evosql	6	1	18	0	50		
168	evosql	7	1	18	0	50		
169	evosql	1	1	13	0	50		
