Query Number	Algorithm	Coverage %	Query Time Passed
29	evosql	32.26	34655
29	evosql	35.48	39062
29	evosql	38.71	44006
29	evosql	41.94	44072
29	evosql	45.16	48936
29	evosql	48.39	49001
29	evosql	51.61	50494
29	evosql	54.84	284303
29	evosql	58.06	284362
29	evosql	61.29	285786
29	evosql	64.52	285853
29	evosql	67.74	289906
29	evosql	70.97	639177
29	evosql	74.19	639288
29	evosql	77.42	644740
29	evosql	80.65	649414
29	evosql	83.87	653964
29	evosql	87.1	656605
30	evosql	20	5
30	evosql	40	10
30	evosql	60	14
30	evosql	80	19
30	evosql	100	23
31	evosql	11.11	16
31	evosql	22.22	29
31	evosql	33.33	187
31	evosql	44.44	218
31	evosql	55.56	245
31	evosql	66.67	288
31	evosql	77.78	303
31	evosql	88.89	490
31	evosql	100	503
32	evosql	14.29	13
32	evosql	28.57	26
32	evosql	42.86	38
32	evosql	57.14	50
32	evosql	71.43	69
32	evosql	85.71	85
32	evosql	100	100
33	evosql	25	5
33	evosql	50	12
33	evosql	75	16
33	evosql	100	21
34	evosql	2.56	3999
34	evosql	5.13	98604
34	evosql	7.69	108927
34	evosql	10.26	160457
34	evosql	12.82	162451
34	evosql	15.38	164966
34	evosql	17.95	168060
34	evosql	20.51	171653
34	evosql	23.08	171865
34	evosql	25.64	176317
34	evosql	28.21	181238
34	evosql	30.77	181296
34	evosql	33.33	187266
34	evosql	35.9	253169
34	evosql	38.46	269691
34	evosql	41.03	340427
34	evosql	43.59	341623
34	evosql	46.15	351056
34	evosql	48.72	351114
34	evosql	51.28	356046
34	evosql	53.85	360834
34	evosql	56.41	360894
34	evosql	58.97	362014
34	evosql	61.54	371813
34	evosql	64.1	371872
34	evosql	66.67	372954
34	evosql	69.23	373013
34	evosql	71.79	513994
34	evosql	74.36	664712
34	evosql	76.92	664914
34	evosql	79.49	674782
34	evosql	82.05	675230
34	evosql	84.62	675577
34	evosql	87.18	691244
34	evosql	89.74	780665
35	evosql	14.29	19
35	evosql	28.57	25
35	evosql	42.86	62
35	evosql	57.14	68
35	evosql	71.43	79
35	evosql	85.71	87
35	evosql	100	98
36	evosql	3.13	2444
36	evosql	6.25	4799
36	evosql	9.38	13868
36	evosql	12.5	16878
36	evosql	15.63	20811
36	evosql	18.75	24677
36	evosql	21.88	29021
36	evosql	25	29088
36	evosql	28.13	32870
36	evosql	31.25	38057
36	evosql	34.38	38387
36	evosql	37.5	41264
36	evosql	40.63	49323
36	evosql	43.75	49394
36	evosql	46.88	52454
36	evosql	50	52515
36	evosql	53.13	56152
36	evosql	56.25	59625
36	evosql	59.38	99664
36	evosql	62.5	99734
36	evosql	65.63	99791
36	evosql	68.75	127821
36	evosql	71.88	127908
36	evosql	75	130904
36	evosql	78.13	548444
36	evosql	81.25	548518
36	evosql	84.38	550260
36	evosql	87.5	554442
36	evosql	90.63	558003
36	evosql	93.75	561449
37	evosql	20	5
37	evosql	40	10
37	evosql	60	15
37	evosql	80	19
37	evosql	100	24
38	evosql	20	6
38	evosql	40	10
38	evosql	60	18
38	evosql	80	22
38	evosql	100	26
39	evosql	16.67	10
39	evosql	33.33	18
39	evosql	50	25
39	evosql	66.67	41
39	evosql	83.33	62
39	evosql	100	255
40	evosql	2.38	2276
40	evosql	4.76	5194
40	evosql	7.14	12470
40	evosql	9.52	16851
40	evosql	11.9	19208
40	evosql	14.29	21057
40	evosql	16.67	23977
40	evosql	19.05	27953
40	evosql	21.43	32902
40	evosql	23.81	32956
40	evosql	26.19	36468
40	evosql	28.57	40681
40	evosql	30.95	40741
40	evosql	33.33	46688
40	evosql	35.71	54765
40	evosql	38.1	54822
40	evosql	40.48	56818
40	evosql	42.86	56883
40	evosql	45.24	60589
40	evosql	47.62	67600
40	evosql	50	70252
40	evosql	52.38	70315
40	evosql	54.76	70377
40	evosql	57.14	71208
40	evosql	59.52	71283
40	evosql	61.9	74797
40	evosql	64.29	76434
40	evosql	66.67	83479
40	evosql	69.05	83548
40	evosql	71.43	83741
40	evosql	73.81	85349
40	evosql	76.19	85727
40	evosql	78.57	86731
40	evosql	80.95	86923
40	evosql	83.33	88524
40	evosql	85.71	89479
40	evosql	88.1	91265
40	evosql	90.48	92132
40	evosql	92.86	92801
40	evosql	95.24	93097
40	evosql	97.62	93157
40	evosql	100	93294
