Query Number	Algorithm	Runtime	Coverage	TotalPath	Distance	Generations	Number Individual	Exceptions
153	MOTGA	5	3	3	[0.0, 0.0, 0.0]	0	15	
154	MoeSQLmosa	336	6	6	[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]	0	100	
154	MOTGA	33	6	6	[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]	0	73	
155	MoeSQLmosa	202	8	8	[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]	6	380	
155	MOTGA	150	8	8	[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]	0	530	
156	MoeSQLmosa	28	1	1	[0.0]	0	100	
156	MOTGA	1	1	1	[0.0]	0	1	
157	MoeSQLmosa	39	3	3	[0.0, 0.0, 0.0]	0	100	
157	MOTGA	6	3	3	[0.0, 0.0, 0.0]	0	24	
158	MoeSQLmosa	31	2	2	[0.0, 0.0]	0	100	
158	MOTGA	2	2	2	[0.0, 0.0]	0	11	
159	MoeSQLmosa	24	5	5	[0.0, 0.0, 0.0, 0.0, 0.0]	0	100	
159	MOTGA	6	5	5	[0.0, 0.0, 0.0, 0.0, 0.0]	0	73	
160	MoeSQLmosa	28	6	6	[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]	0	100	
160	MOTGA	17	6	6	[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]	0	73	
161	MoeSQLmosa	29	2	2	[0.0, 0.0]	0	100	
161	MOTGA	2	2	2	[0.0, 0.0]	0	5	
162	MoeSQLmosa	492	9	9	[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]	9	523	
162	MOTGA	43	9	9	[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]	0	124	
163	MoeSQLmosa	68	7	7	[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]	3	246	
163	MOTGA	29	7	7	[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]	0	150	
165	MoeSQLmosa	54	7	7	[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]	1	145	
165	MOTGA	43	7	7	[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]	0	150	
166	MoeSQLmosa	10	2	2	[0.0, 0.0]	0	100	
166	MOTGA	0	2	2	[0.0, 0.0]	0	5	
167	MoeSQLmosa	216	8	8	[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]	4	282	
167	MOTGA	176	8	8	[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]	0	180	
168	MoeSQLmosa	224	7	7	[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]	4	292	
168	MOTGA	215	7	7	[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]	0	150	
169	MoeSQLmosa	117	7	7	[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]	8	476	
169	MOTGA	24	7	7	[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]	0	150	
170	MoeSQLmosa	254	12	12	[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]	8	474	
170	MOTGA	76	12	12	[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]	0	255	
171	MoeSQLmosa	11	3	3	[0.0, 0.0, 0.0]	0	100	
171	MOTGA	2	3	3	[0.0, 0.0, 0.0]	0	15	
172	MoeSQLmosa	364	11	11	[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]	5	340	
172	MOTGA	319	11	11	[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]	0	326	
173	MoeSQLmosa	13	2	2	[0.0, 0.0]	0	100	
173	MOTGA	2	2	2	[0.0, 0.0]	0	11	
174	MoeSQLmosa	245	8	8	[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]	6	382	
174	MOTGA	209	8	8	[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]	0	520	
175	MoeSQLmosa	16	2	2	[0.0, 0.0]	0	100	
175	MOTGA	1	2	2	[0.0, 0.0]	0	5	
176	MoeSQLmosa	18	2	2	[0.0, 0.0]	0	100	
176	MOTGA	0	2	2	[0.0, 0.0]	0	5	
177	MoeSQLmosa	17	2	2	[0.0, 0.0]	0	100	
177	MOTGA	1	2	2	[0.0, 0.0]	0	5	
178	MoeSQLmosa	1034	10	10	[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]	8	500	
178	MOTGA	631	10	10	[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]	5	234	
179	MoeSQLmosa	70727	23	23	[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]	394	18350	
179	MOTGA	10697	23	23	[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]	0	5149	
180	MoeSQLmosa	8	2	2	[0.0, 0.0]	0	100	
180	MOTGA	29	2	2	[0.0, 0.0]	0	11	
181	MoeSQLmosa	13	5	5	[0.0, 0.0, 0.0, 0.0, 0.0]	0	100	
181	MOTGA	15	5	5	[0.0, 0.0, 0.0, 0.0, 0.0]	0	73	
182	MoeSQLmosa	116	7	7	[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]	7	430	
182	MOTGA	25	7	7	[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]	0	150	
183	MoeSQLmosa	20	2	2	[0.0, 0.0]	0	100	
183	MOTGA	1	2	2	[0.0, 0.0]	0	11	
184	MoeSQLmosa	16	2	2	[0.0, 0.0]	0	100	
184	MOTGA	2	2	2	[0.0, 0.0]	0	11	
185	MoeSQLmosa	75	5	5	[0.0, 0.0, 0.0, 0.0, 0.0]	1	150	
185	MOTGA	4	5	5	[0.0, 0.0, 0.0, 0.0, 0.0]	0	14	
186	MoeSQLmosa	25	3	3	[0.0, 0.0, 0.0]	0	100	
186	MOTGA	3	3	3	[0.0, 0.0, 0.0]	0	15	
187	MoeSQLmosa	18	3	3	[0.0, 0.0, 0.0]	0	100	
187	MOTGA	3	3	3	[0.0, 0.0, 0.0]	0	15	
188	MoeSQLmosa	484	8	8	[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]	11	614	
188	MOTGA	133	8	8	[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]	0	430	
189	MoeSQLmosa	36	3	3	[0.0, 0.0, 0.0]	0	100	
189	MOTGA	6	3	3	[0.0, 0.0, 0.0]	0	24	
190	MoeSQLmosa	85	3	3	[0.0, 0.0, 0.0]	2	200	
190	MOTGA	4	3	3	[0.0, 0.0, 0.0]	0	24	
191	MoeSQLmosa	257	8	8	[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]	9	531	
191	MOTGA	113	8	8	[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]	0	490	
193	MoeSQLmosa	12	2	2	[0.0, 0.0]	0	100	
193	MOTGA	1	2	2	[0.0, 0.0]	0	5	
194	MoeSQLmosa	19	6	6	[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]	0	100	
194	MOTGA	12	6	6	[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]	0	70	
195	MoeSQLmosa	104	7	7	[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]	6	387	
195	MOTGA	23	7	7	[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]	0	150	
196	MoeSQLmosa	0	0	0	[]	0	0	
197	MoeSQLmosa	18	2	2	[0.0, 0.0]	0	100	
197	MOTGA	1	2	2	[0.0, 0.0]	0	5	
198	MoeSQLmosa	1914	10	10	[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]	32	1626	
198	MOTGA	66	10	10	[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]	0	255	
199	MoeSQLmosa	12	2	2	[0.0, 0.0]	0	100	
199	MOTGA	2	2	2	[0.0, 0.0]	0	11	
200	MoeSQLmosa	11	2	2	[0.0, 0.0]	0	100	
200	MOTGA	2	2	2	[0.0, 0.0]	0	11	
201	MoeSQLmosa	47	2	2	[0.0, 0.0]	0	100	
201	MOTGA	3	2	2	[0.0, 0.0]	0	11	
202	MoeSQLmosa	13	3	3	[0.0, 0.0, 0.0]	0	100	
202	MOTGA	1	3	3	[0.0, 0.0, 0.0]	0	15	
203	MoeSQLmosa	15	2	2	[0.0, 0.0]	0	100	
203	MOTGA	2	2	2	[0.0, 0.0]	0	11	
204	MoeSQLmosa	23	6	6	[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]	0	100	
204	MOTGA	10	6	6	[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]	3	55	
205	MoeSQLmosa	11	2	2	[0.0, 0.0]	0	100	
205	MOTGA	1	2	2	[0.0, 0.0]	0	11	
206	MoeSQLmosa	15	2	2	[0.0, 0.0]	0	100	
206	MOTGA	2	2	2	[0.0, 0.0]	0	11	
207	MoeSQLmosa	26	3	3	[0.0, 0.0, 0.0]	0	100	
207	MOTGA	3	3	3	[0.0, 0.0, 0.0]	0	15	
208	MoeSQLmosa	25	2	2	[0.0, 0.0]	0	100	
208	MOTGA	1	2	2	[0.0, 0.0]	0	11	
209	MoeSQLmosa	116	12	12	[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]	4	285	
209	MOTGA	376	12	12	[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]	0	622	
210	MoeSQLmosa	31	2	2	[0.0, 0.0]	0	100	
210	MOTGA	1	2	2	[0.0, 0.0]	0	5	
211	MoeSQLmosa	20	6	6	[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]	0	100	
211	MOTGA	12	6	6	[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]	0	63	
212	MoeSQLmosa	66	2	2	[0.0, 0.0]	0	100	
212	MOTGA	1	2	2	[0.0, 0.0]	0	5	
213	MoeSQLmosa	80	3	3	[0.0, 0.0, 0.0]	1	150	
213	MOTGA	7	3	3	[0.0, 0.0, 0.0]	0	24	
214	MoeSQLmosa	114	5	5	[0.0, 0.0, 0.0, 0.0, 0.0]	5	327	
214	MOTGA	9	5	5	[0.0, 0.0, 0.0, 0.0, 0.0]	0	46	
215	MoeSQLmosa	21	2	2	[0.0, 0.0]	0	100	
215	MOTGA	2	2	2	[0.0, 0.0]	0	11	
217	MoeSQLmosa	23	5	5	[0.0, 0.0, 0.0, 0.0, 0.0]	0	100	
217	MOTGA	13	5	5	[0.0, 0.0, 0.0, 0.0, 0.0]	0	56	
218	MoeSQLmosa	28	1	1	[0.0]	0	100	
218	MOTGA	1	1	1	[0.0]	0	1	
219	MoeSQLmosa	11	3	3	[0.0, 0.0, 0.0]	0	100	
219	MOTGA	3	3	3	[0.0, 0.0, 0.0]	0	24	
221	MoeSQLmosa	9	2	2	[0.0, 0.0]	0	100	
221	MOTGA	1	2	2	[0.0, 0.0]	0	11	
222	MoeSQLmosa	28	1	1	[0.0]	0	100	
222	MOTGA	0	1	1	[0.0]	0	1	
223	MoeSQLmosa	69	2	2	[0.0, 0.0]	0	100	
223	MOTGA	2	2	2	[0.0, 0.0]	0	11	
224	MoeSQLmosa	9	2	2	[0.0, 0.0]	0	100	
224	MOTGA	1	2	2	[0.0, 0.0]	0	5	
225	MoeSQLmosa	34	2	2	[0.0, 0.0]	0	100	
225	MOTGA	3	2	2	[0.0, 0.0]	0	11	
226	MoeSQLmosa	22	2	2	[0.0, 0.0]	0	100	
226	MOTGA	1	2	2	[0.0, 0.0]	0	5	
227	MoeSQLmosa	12	2	2	[0.0, 0.0]	0	100	
227	MOTGA	1	2	2	[0.0, 0.0]	0	11	
228	MoeSQLmosa	66	3	3	[0.0, 0.0, 0.0]	1	150	
228	MOTGA	4	3	3	[0.0, 0.0, 0.0]	0	24	
229	MoeSQLmosa	308	5	5	[0.0, 0.0, 0.0, 0.0, 0.0]	0	100	
229	MOTGA	17	5	5	[0.0, 0.0, 0.0, 0.0, 0.0]	0	73	
230	MoeSQLmosa	710	8	8	[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]	14	767	
230	MOTGA	419	8	8	[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]	0	490	
231	MoeSQLmosa	31	2	2	[0.0, 0.0]	0	100	
231	MOTGA	1	2	2	[0.0, 0.0]	0	5	
232	MoeSQLmosa	8	2	2	[0.0, 0.0]	0	100	
232	MOTGA	1	2	2	[0.0, 0.0]	0	11	
233	MoeSQLmosa	9	2	2	[0.0, 0.0]	0	100	
233	MOTGA	1	2	2	[0.0, 0.0]	0	5	
234	MoeSQLmosa	35	7	7	[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]	1	146	
234	MOTGA	22	7	7	[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]	0	150	
235	MoeSQLmosa	11	2	2	[0.0, 0.0]	0	100	
235	MOTGA	1	2	2	[0.0, 0.0]	0	11	
236	MoeSQLmosa	40	2	2	[0.0, 0.0]	0	100	
236	MOTGA	3	2	2	[0.0, 0.0]	0	11	
238	MoeSQLmosa	0	0	0	[]	0	0	
239	MoeSQLmosa	42	2	2	[0.0, 0.0]	0	100	
239	MOTGA	1	2	2	[0.0, 0.0]	0	5	
240	MoeSQLmosa	49	2	2	[0.0, 0.0]	0	100	
240	MOTGA	3	2	2	[0.0, 0.0]	0	11	
241	MoeSQLmosa	12	2	2	[0.0, 0.0]	0	100	
241	MOTGA	1	2	2	[0.0, 0.0]	0	5	
242	MoeSQLmosa	12	2	2	[0.0, 0.0]	0	100	
242	MOTGA	1	2	2	[0.0, 0.0]	0	11	
243	MoeSQLmosa	14027	19	19	[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]	56	2900	
243	MOTGA	459381	19	19	[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 10.0]	16	1223	
244	MoeSQLmosa	21	5	5	[0.0, 0.0, 0.0, 0.0, 0.0]	0	100	
244	MOTGA	11	5	5	[0.0, 0.0, 0.0, 0.0, 0.0]	0	73	
245	MoeSQLmosa	105	7	7	[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]	2	195	
245	MOTGA	24	7	7	[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]	0	55	
246	MoeSQLmosa	588	8	8	[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]	4	292	
246	MOTGA	392	8	8	[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]	0	439	
247	MoeSQLmosa	1800395	12	13	[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0]	45444	2194556	
247	MOTGA	29	12	13	[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0]	0	1	
248	MoeSQLmosa	110	7	7	[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]	9	507	
248	MOTGA	11	7	7	[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]	0	66	
249	MoeSQLmosa	124132	22	22	[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.7976931348623156E306, 1.0, 1.7976931348623156E306, 0.0, 1.7976931348623156E306, 1.7976931348623156E306, 0.0, 0.0, 1.7976931348623156E306, 0.0, 0.0]	2409	120550	
249	MOTGA	19307	16	22	[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.7976931348623156E306, 1.0, 1.7976931348623156E306, 1.7976931348623156E306, 1.7976931348623156E306, 1.7976931348623156E306, 0.0, 0.0, 1.7976931348623156E306, 0.0, 0.0]	9	529	
250	MoeSQLmosa	25	5	5	[0.0, 0.0, 0.0, 0.0, 0.0]	0	100	
250	MOTGA	26	5	5	[0.0, 0.0, 0.0, 0.0, 0.0]	0	103	
251	MoeSQLmosa	22	2	2	[0.0, 0.0]	0	100	
251	MOTGA	2	2	2	[0.0, 0.0]	0	11	
252	MoeSQLmosa	35	5	5	[0.0, 0.0, 0.0, 0.0, 0.0]	0	100	
252	MOTGA	14	5	5	[0.0, 0.0, 0.0, 0.0, 0.0]	0	46	
253	MoeSQLmosa	91	6	6	[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]	0	100	
253	MOTGA	32	6	6	[0.0, 0.0, 0.0, 0.0, 0.0, 1.0]	4	91	
254	MoeSQLmosa	389	3	3	[0.0, 0.0, 0.0]	1	150	
254	MOTGA	5	3	3	[0.0, 0.0, 0.0]	0	24	
255	MoeSQLmosa	31	2	2	[0.0, 0.0]	0	100	
255	MOTGA	2	2	2	[0.0, 0.0]	0	11	
256	MoeSQLmosa	139061	26	26	[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]	2194	109800	
256	MOTGA	1681722	26	26	[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 2.0, 1.7976931348623156E306, 0.0, 0.0]	17	1395	
257	MoeSQLmosa	0	0	0	[]	0	0	
258	MoeSQLmosa	45	2	2	[0.0, 0.0]	0	100	
258	MOTGA	2	2	2	[0.0, 0.0]	0	11	
259	MoeSQLmosa	14	2	2	[0.0, 0.0]	0	100	
259	MOTGA	1	2	2	[0.0, 0.0]	0	11	
260	MoeSQLmosa	8	2	2	[0.0, 0.0]	0	100	
260	MOTGA	1	2	2	[0.0, 0.0]	0	11	
261	MoeSQLmosa	30	2	2	[0.0, 0.0]	0	100	
261	MOTGA	3	2	2	[0.0, 0.0]	0	11	
262	MoeSQLmosa	32	5	5	[0.0, 0.0, 0.0, 0.0, 0.0]	0	100	
262	MOTGA	10	5	5	[0.0, 0.0, 0.0, 0.0, 0.0]	1	36	
263	MoeSQLmosa	9	2	2	[0.0, 0.0]	0	100	
263	MOTGA	1	2	2	[0.0, 0.0]	0	11	
264	MoeSQLmosa	62	1	1	[0.0]	1	131	
264	MOTGA	0	1	1	[0.0]	0	1	
265	MoeSQLmosa	21	6	6	[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]	0	100	
265	MOTGA	142	6	6	[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]	1	291	
266	MoeSQLmosa	43	9	9	[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]	0	100	
266	MOTGA	38	9	9	[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]	3	67	
267	MoeSQLmosa	27	4	4	[0.0, 0.0, 0.0, 0.0]	0	100	
267	MOTGA	5	4	4	[0.0, 0.0, 2.0, 0.0]	2	30	
268	MoeSQLmosa	910	9	9	[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]	10	559	
268	MOTGA	63	9	9	[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]	0	150	
269	MoeSQLmosa	32	2	2	[0.0, 0.0]	0	100	
269	MOTGA	2	2	2	[0.0, 0.0]	0	11	
270	MoeSQLmosa	13	5	5	[0.0, 0.0, 0.0, 0.0, 0.0]	0	100	
270	MOTGA	8	5	5	[0.0, 0.0, 0.0, 0.0, 0.0]	0	73	
271	MoeSQLmosa	13	2	2	[0.0, 0.0]	0	100	
271	MOTGA	0	2	2	[0.0, 0.0]	0	5	
272	MoeSQLmosa	15	3	3	[0.0, 0.0, 0.0]	0	100	
272	MOTGA	3	3	3	[0.0, 0.0, 0.0]	0	15	
273	MoeSQLmosa	8626	8	8	[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]	102	4766	
273	MOTGA	361	8	8	[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]	0	520	
274	MoeSQLmosa	23	3	3	[0.0, 0.0, 0.0]	0	100	
274	MOTGA	5	3	3	[0.0, 0.0, 0.0]	0	24	
275	MoeSQLmosa	25	3	3	[0.0, 0.0, 0.0]	0	100	
275	MOTGA	4	3	3	[0.0, 0.0, 0.0]	0	15	
276	MoeSQLmosa	6032	8	8	[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]	206	9455	
276	MOTGA	41	8	8	[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]	0	124	
277	MoeSQLmosa	17	5	5	[0.0, 0.0, 0.0, 0.0, 0.0]	0	100	
277	MOTGA	61	5	5	[0.0, 0.0, 0.0, 0.0, 0.0]	0	73	
278	MoeSQLmosa	14	2	2	[0.0, 0.0]	0	100	
278	MOTGA	1	2	2	[0.0, 0.0]	0	5	
279	MoeSQLmosa	73	9	9	[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]	2	197	
279	MOTGA	50	9	9	[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]	0	115	
280	MoeSQLmosa	328	8	8	[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]	9	525	
280	MOTGA	97	8	8	[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]	0	410	
281	MoeSQLmosa	0	0	0	[]	0	0	
282	MoeSQLmosa	31	3	3	[0.0, 0.0, 0.0]	0	100	
282	MOTGA	5	3	3	[0.0, 0.0, 0.0]	0	24	
283	MoeSQLmosa	44	2	2	[0.0, 0.0]	0	100	
283	MOTGA	1	2	2	[0.0, 0.0]	0	11	
284	MoeSQLmosa	19	2	2	[0.0, 0.0]	0	100	
284	MOTGA	1	2	2	[0.0, 0.0]	0	5	
285	MoeSQLmosa	78	7	7	[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]	3	242	
285	MOTGA	27	7	7	[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]	0	150	
286	MoeSQLmosa	18	2	2	[0.0, 0.0]	0	100	
286	MOTGA	1	2	2	[0.0, 0.0]	0	11	
287	MoeSQLmosa	24	5	5	[0.0, 0.0, 0.0, 0.0, 0.0]	0	100	
287	MOTGA	14	5	5	[0.0, 0.0, 0.0, 0.0, 0.0]	0	73	
288	MoeSQLmosa	30	2	2	[0.0, 0.0]	0	100	
288	MOTGA	2	2	2	[0.0, 0.0]	0	11	
289	MoeSQLmosa	17	1	1	[0.0]	0	100	
289	MOTGA	0	1	1	[0.0]	0	1	
290	MoeSQLmosa	27	6	6	[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]	0	100	
290	MOTGA	28	6	6	[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]	0	103	
291	MoeSQLmosa	1469	13	13	[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]	18	1000	
291	MOTGA	1725	13	13	[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]	7	539	
292	MoeSQLmosa	21	2	2	[0.0, 0.0]	0	100	
292	MOTGA	1	2	2	[0.0, 0.0]	0	5	
293	MoeSQLmosa	11	3	3	[0.0, 0.0, 0.0]	0	100	
293	MOTGA	3	3	3	[0.0, 0.0, 0.0]	0	24	
294	MoeSQLmosa	0	0	0	[]	0	0	
295	MoeSQLmosa	12	5	5	[0.0, 0.0, 0.0, 0.0, 0.0]	0	100	
295	MOTGA	11	5	5	[0.0, 0.0, 0.0, 0.0, 0.0]	0	76	
296	MoeSQLmosa	10	2	2	[0.0, 0.0]	0	100	
296	MOTGA	1	2	2	[0.0, 0.0]	0	11	
297	MoeSQLmosa	246	8	8	[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]	8	481	
297	MOTGA	114	8	8	[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]	0	520	
299	MoeSQLmosa	282	7	7	[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]	6	391	
299	MOTGA	37	7	7	[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]	0	150	
300	MoeSQLmosa	14	2	2	[0.0, 0.0]	0	100	
300	MOTGA	2	2	2	[0.0, 0.0]	0	11	
301	MoeSQLmosa	10	2	2	[0.0, 0.0]	0	100	
301	MOTGA	0	2	2	[0.0, 0.0]	0	5	
302	MoeSQLmosa	9	3	3	[0.0, 0.0, 0.0]	0	100	
302	MOTGA	2	3	3	[0.0, 0.0, 0.0]	0	15	
303	MoeSQLmosa	27	2	2	[0.0, 0.0]	0	100	
303	MOTGA	2	2	2	[0.0, 0.0]	0	11	
304	MoeSQLmosa	10	3	3	[0.0, 0.0, 0.0]	0	100	
304	MOTGA	1	3	3	[0.0, 0.0, 0.0]	0	15	
305	MoeSQLmosa	9	2	2	[0.0, 0.0]	0	100	
305	MOTGA	2	2	2	[0.0, 0.0]	0	11	
306	MoeSQLmosa	0	0	0	[]	0	0	
307	MoeSQLmosa	12	3	3	[0.0, 0.0, 0.0]	0	100	
307	MOTGA	3	3	3	[0.0, 0.0, 0.0]	0	24	
308	MoeSQLmosa	41	2	2	[0.0, 0.0]	0	100	
308	MOTGA	1	2	2	[0.0, 0.0]	0	5	
309	MoeSQLmosa	28	5	5	[0.0, 0.0, 0.0, 0.0, 0.0]	0	100	
309	MOTGA	9	5	5	[0.0, 0.0, 0.0, 0.0, 0.0]	0	73	
310	MoeSQLmosa	18	1	1	[0.0]	0	100	
310	MOTGA	0	1	1	[0.0]	0	1	
311	MoeSQLmosa	528148	15	15	[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]	11444	572300	
311	MOTGA	24801	15	15	[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]	10	732	
312	MoeSQLmosa	19206	19	19	[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]	76	3900	
312	MOTGA	318444	19	19	[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 2.0, 0.0]	16	1117	
