Query Number	Algorithm	Runtime	Coverage	TotalPath	Distance	Generations	Number Individual	Exceptions
153	MOTGA	5	3	3	[0.0, 0.0, 0.0]	0	15	
154	MoeSQLmosa	22	6	6	[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]	0	100	
154	MOTGA	17	6	6	[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]	0	73	
155	MoeSQLmosa	272	8	8	[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]	9	526	
155	MOTGA	269	8	8	[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]	0	520	
156	MoeSQLmosa	27	1	1	[0.0]	0	100	
156	MOTGA	0	1	1	[0.0]	0	1	
157	MoeSQLmosa	38	3	3	[0.0, 0.0, 0.0]	0	100	
157	MOTGA	6	3	3	[0.0, 0.0, 0.0]	0	15	
158	MoeSQLmosa	35	2	2	[0.0, 0.0]	0	100	
158	MOTGA	1	2	2	[0.0, 0.0]	0	5	
159	MoeSQLmosa	10	5	5	[0.0, 0.0, 0.0, 0.0, 0.0]	0	100	
159	MOTGA	10	5	5	[0.0, 0.0, 0.0, 0.0, 0.0]	0	73	
160	MoeSQLmosa	31	6	6	[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]	0	100	
160	MOTGA	18	6	6	[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]	0	73	
161	MoeSQLmosa	31	2	2	[0.0, 0.0]	0	100	
161	MOTGA	2	2	2	[0.0, 0.0]	0	11	
162	MoeSQLmosa	1854	9	9	[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]	40	1967	
162	MOTGA	45	9	9	[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]	0	124	
163	MoeSQLmosa	155	7	7	[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]	9	517	
163	MOTGA	30	7	7	[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]	0	150	
165	MoeSQLmosa	188	7	7	[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]	8	473	
165	MOTGA	41	7	7	[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]	0	150	
166	MoeSQLmosa	8	2	2	[0.0, 0.0]	0	100	
166	MOTGA	0	2	2	[0.0, 0.0]	0	5	
167	MoeSQLmosa	199	8	8	[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]	3	244	
167	MOTGA	116	8	8	[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]	0	219	
168	MoeSQLmosa	230	7	7	[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]	3	242	
168	MOTGA	67	7	7	[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]	0	150	
169	MoeSQLmosa	114	7	7	[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]	6	387	
169	MOTGA	24	7	7	[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]	0	150	
170	MoeSQLmosa	78	12	12	[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]	1	143	
170	MOTGA	82	12	12	[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]	0	255	
171	MoeSQLmosa	16	3	3	[0.0, 0.0, 0.0]	0	100	
171	MOTGA	2	3	3	[0.0, 0.0, 0.0]	0	15	
172	MoeSQLmosa	534	11	11	[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]	11	590	
172	MOTGA	367	11	11	[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]	0	401	
173	MoeSQLmosa	11	2	2	[0.0, 0.0]	0	100	
173	MOTGA	1	2	2	[0.0, 0.0]	0	5	
174	MoeSQLmosa	238	8	8	[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]	6	375	
174	MOTGA	528	8	8	[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]	0	510	
175	MoeSQLmosa	31	2	2	[0.0, 0.0]	0	100	
175	MOTGA	1	2	2	[0.0, 0.0]	0	5	
176	MoeSQLmosa	17	2	2	[0.0, 0.0]	0	100	
176	MOTGA	0	2	2	[0.0, 0.0]	0	5	
177	MoeSQLmosa	56	2	2	[0.0, 0.0]	0	100	
177	MOTGA	2	2	2	[0.0, 0.0]	0	11	
178	MoeSQLmosa	1084	10	10	[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]	8	500	
178	MOTGA	573	10	10	[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]	5	201	
179	MoeSQLmosa	30716	23	23	[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]	317	14483	
179	MOTGA	7597	23	23	[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]	0	4169	
180	MoeSQLmosa	8	2	2	[0.0, 0.0]	0	100	
180	MOTGA	1	2	2	[0.0, 0.0]	0	11	
181	MoeSQLmosa	12	5	5	[0.0, 0.0, 0.0, 0.0, 0.0]	0	100	
181	MOTGA	9	5	5	[0.0, 0.0, 0.0, 0.0, 0.0]	0	73	
182	MoeSQLmosa	80	7	7	[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]	4	286	
182	MOTGA	25	7	7	[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]	0	150	
183	MoeSQLmosa	13	2	2	[0.0, 0.0]	0	100	
183	MOTGA	1	2	2	[0.0, 0.0]	0	5	
184	MoeSQLmosa	17	2	2	[0.0, 0.0]	0	100	
184	MOTGA	1	2	2	[0.0, 0.0]	0	11	
185	MoeSQLmosa	86	5	5	[0.0, 0.0, 0.0, 0.0, 0.0]	1	150	
185	MOTGA	6	5	5	[0.0, 0.0, 0.0, 0.0, 0.0]	0	18	
186	MoeSQLmosa	20	3	3	[0.0, 0.0, 0.0]	0	100	
186	MOTGA	3	3	3	[0.0, 0.0, 0.0]	0	15	
187	MoeSQLmosa	22	3	3	[0.0, 0.0, 0.0]	0	100	
187	MOTGA	5	3	3	[0.0, 0.0, 0.0]	0	24	
188	MoeSQLmosa	342	8	8	[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]	8	473	
188	MOTGA	173	8	8	[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]	0	510	
189	MoeSQLmosa	69	3	3	[0.0, 0.0, 0.0]	0	100	
189	MOTGA	5	3	3	[0.0, 0.0, 0.0]	0	15	
190	MoeSQLmosa	61	3	3	[0.0, 0.0, 0.0]	1	150	
190	MOTGA	5	3	3	[0.0, 0.0, 0.0]	0	24	
191	MoeSQLmosa	200	8	8	[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]	8	480	
191	MOTGA	176	8	8	[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]	0	520	
193	MoeSQLmosa	12	2	2	[0.0, 0.0]	0	100	
193	MOTGA	1	2	2	[0.0, 0.0]	0	11	
194	MoeSQLmosa	18	6	6	[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]	0	100	
194	MOTGA	59	6	6	[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]	1	220	
195	MoeSQLmosa	97	7	7	[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]	2	189	
195	MOTGA	25	7	7	[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]	0	150	
196	MoeSQLmosa	0	0	0	[]	0	0	
197	MoeSQLmosa	18	2	2	[0.0, 0.0]	0	100	
197	MOTGA	1	2	2	[0.0, 0.0]	0	5	
198	MoeSQLmosa	2488	10	10	[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]	46	2272	
198	MOTGA	184	10	10	[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]	0	535	
199	MoeSQLmosa	15	2	2	[0.0, 0.0]	0	100	
199	MOTGA	1	2	2	[0.0, 0.0]	0	11	
200	MoeSQLmosa	22	2	2	[0.0, 0.0]	0	100	
200	MOTGA	1	2	2	[0.0, 0.0]	0	11	
201	MoeSQLmosa	56	2	2	[0.0, 0.0]	0	100	
201	MOTGA	1	2	2	[0.0, 0.0]	0	5	
202	MoeSQLmosa	10	3	3	[0.0, 0.0, 0.0]	0	100	
202	MOTGA	3	3	3	[0.0, 0.0, 0.0]	0	24	
203	MoeSQLmosa	16	2	2	[0.0, 0.0]	0	100	
203	MOTGA	1	2	2	[0.0, 0.0]	0	5	
204	MoeSQLmosa	23	6	6	[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]	0	100	
204	MOTGA	29	6	6	[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]	3	106	
205	MoeSQLmosa	14	2	2	[0.0, 0.0]	0	100	
205	MOTGA	1	2	2	[0.0, 0.0]	0	5	
206	MoeSQLmosa	17	2	2	[0.0, 0.0]	0	100	
206	MOTGA	2	2	2	[0.0, 0.0]	0	11	
207	MoeSQLmosa	15	3	3	[0.0, 0.0, 0.0]	0	100	
207	MOTGA	4	3	3	[0.0, 0.0, 0.0]	0	24	
208	MoeSQLmosa	12	2	2	[0.0, 0.0]	0	100	
208	MOTGA	1	2	2	[0.0, 0.0]	0	11	
209	MoeSQLmosa	125	12	12	[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]	3	243	
209	MOTGA	309	12	12	[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]	0	836	
210	MoeSQLmosa	46	2	2	[0.0, 0.0]	0	100	
210	MOTGA	1	2	2	[0.0, 0.0]	0	5	
211	MoeSQLmosa	21	6	6	[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]	0	100	
211	MOTGA	16	6	6	[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]	2	102	
212	MoeSQLmosa	324	2	2	[0.0, 0.0]	0	100	
212	MOTGA	1	2	2	[0.0, 0.0]	0	11	
213	MoeSQLmosa	85	3	3	[0.0, 0.0, 0.0]	1	150	
213	MOTGA	5	3	3	[0.0, 0.0, 0.0]	0	24	
214	MoeSQLmosa	23	5	5	[0.0, 0.0, 0.0, 0.0, 0.0]	0	100	
214	MOTGA	8	5	5	[0.0, 0.0, 0.0, 0.0, 0.0]	0	46	
215	MoeSQLmosa	16	2	2	[0.0, 0.0]	0	100	
215	MOTGA	1	2	2	[0.0, 0.0]	0	5	
217	MoeSQLmosa	40	5	5	[0.0, 0.0, 0.0, 0.0, 0.0]	0	100	
217	MOTGA	15	5	5	[0.0, 0.0, 0.0, 0.0, 0.0]	0	73	
218	MoeSQLmosa	20	1	1	[0.0]	0	100	
218	MOTGA	0	1	1	[0.0]	0	1	
219	MoeSQLmosa	15	3	3	[0.0, 0.0, 0.0]	0	100	
219	MOTGA	2	3	3	[0.0, 0.0, 0.0]	0	24	
221	MoeSQLmosa	10	2	2	[0.0, 0.0]	0	100	
221	MOTGA	1	2	2	[0.0, 0.0]	0	11	
222	MoeSQLmosa	30	1	1	[0.0]	0	100	
222	MOTGA	1	1	1	[0.0]	0	1	
223	MoeSQLmosa	18	2	2	[0.0, 0.0]	0	100	
223	MOTGA	1	2	2	[0.0, 0.0]	0	11	
224	MoeSQLmosa	9	2	2	[0.0, 0.0]	0	100	
224	MOTGA	1	2	2	[0.0, 0.0]	0	11	
225	MoeSQLmosa	96	2	2	[0.0, 0.0]	0	100	
225	MOTGA	3	2	2	[0.0, 0.0]	0	11	
226	MoeSQLmosa	29	2	2	[0.0, 0.0]	0	100	
226	MOTGA	2	2	2	[0.0, 0.0]	0	11	
227	MoeSQLmosa	10	2	2	[0.0, 0.0]	0	100	
227	MOTGA	1	2	2	[0.0, 0.0]	0	11	
228	MoeSQLmosa	61	3	3	[0.0, 0.0, 0.0]	1	150	
228	MOTGA	4	3	3	[0.0, 0.0, 0.0]	0	24	
229	MoeSQLmosa	24	5	5	[0.0, 0.0, 0.0, 0.0, 0.0]	0	100	
229	MOTGA	17	5	5	[0.0, 0.0, 0.0, 0.0, 0.0]	0	73	
230	MoeSQLmosa	430	8	8	[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]	9	523	
230	MOTGA	393	8	8	[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]	0	520	
231	MoeSQLmosa	30	2	2	[0.0, 0.0]	0	100	
231	MOTGA	1	2	2	[0.0, 0.0]	0	5	
232	MoeSQLmosa	8	2	2	[0.0, 0.0]	0	100	
232	MOTGA	0	2	2	[0.0, 0.0]	0	5	
233	MoeSQLmosa	10	2	2	[0.0, 0.0]	0	100	
233	MOTGA	1	2	2	[0.0, 0.0]	0	11	
234	MoeSQLmosa	43	7	7	[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]	3	241	
234	MOTGA	20	7	7	[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]	0	150	
235	MoeSQLmosa	12	2	2	[0.0, 0.0]	0	100	
235	MOTGA	1	2	2	[0.0, 0.0]	0	11	
236	MoeSQLmosa	42	2	2	[0.0, 0.0]	0	100	
236	MOTGA	3	2	2	[0.0, 0.0]	0	11	
238	MoeSQLmosa	0	0	0	[]	0	0	
239	MoeSQLmosa	51	2	2	[0.0, 0.0]	0	100	
239	MOTGA	1	2	2	[0.0, 0.0]	0	5	
240	MoeSQLmosa	37	2	2	[0.0, 0.0]	0	100	
240	MOTGA	4	2	2	[0.0, 0.0]	0	11	
241	MoeSQLmosa	12	2	2	[0.0, 0.0]	0	100	
241	MOTGA	1	2	2	[0.0, 0.0]	0	11	
242	MoeSQLmosa	11	2	2	[0.0, 0.0]	0	100	
242	MOTGA	1	2	2	[0.0, 0.0]	0	11	
243	MoeSQLmosa	16618	19	19	[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]	76	3900	
243	MOTGA	329955	19	19	[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 10.0]	16	1325	
244	MoeSQLmosa	19	5	5	[0.0, 0.0, 0.0, 0.0, 0.0]	0	100	
244	MOTGA	10	5	5	[0.0, 0.0, 0.0, 0.0, 0.0]	0	73	
245	MoeSQLmosa	164	7	7	[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]	2	194	
245	MOTGA	26	7	7	[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]	0	44	
246	MoeSQLmosa	38	8	8	[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]	0	100	
246	MOTGA	4560	8	8	[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]	0	1002	
247	MoeSQLmosa	1800187	11	13	[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 2.0, 2.0]	51547	2309891	
247	MOTGA	25	11	13	[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 2.0, 2.0]	0	1	
248	MoeSQLmosa	80	7	7	[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]	4	289	
248	MOTGA	20	7	7	[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]	0	103	
249	MoeSQLmosa	403635	22	22	[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.7976931348623156E306, 1.7976931348623156E306, 0.0, 0.0, 0.0, 1.0, 0.0, 1.7976931348623156E306, 1.7976931348623156E306, 0.0, 0.0]	9398	470000	
249	MOTGA	5267	17	22	[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.7976931348623156E306, 1.7976931348623156E306, 0.0, 0.0, 1.7976931348623156E306, 0.0, 0.0, 1.7976931348623156E306, 1.7976931348623156E306, 0.0, 0.0]	8	374	
250	MoeSQLmosa	34	5	5	[0.0, 0.0, 0.0, 0.0, 0.0]	0	100	
250	MOTGA	27	5	5	[0.0, 0.0, 0.0, 0.0, 0.0]	0	103	
251	MoeSQLmosa	10	2	2	[0.0, 0.0]	0	100	
251	MOTGA	1	2	2	[0.0, 0.0]	0	5	
252	MoeSQLmosa	34	5	5	[0.0, 0.0, 0.0, 0.0, 0.0]	0	100	
252	MOTGA	15	5	5	[0.0, 0.0, 0.0, 0.0, 0.0]	0	46	
253	MoeSQLmosa	44	6	6	[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]	0	100	
253	MOTGA	39	6	6	[0.0, 0.0, 0.0, 0.0, 2.0, 1.7976931348623156E306]	5	98	
254	MoeSQLmosa	60	3	3	[0.0, 0.0, 0.0]	1	150	
254	MOTGA	6	3	3	[0.0, 0.0, 0.0]	0	24	
255	MoeSQLmosa	38	2	2	[0.0, 0.0]	0	100	
255	MOTGA	3	2	2	[0.0, 0.0]	0	11	
256	MoeSQLmosa	132399	26	26	[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]	1632	81700	
256	MOTGA	1668308	26	26	[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 2.0, 39.62883880825057, 0.0, 0.0]	17	1953	
257	MoeSQLmosa	0	0	0	[]	0	0	
258	MoeSQLmosa	40	2	2	[0.0, 0.0]	0	100	
258	MOTGA	1	2	2	[0.0, 0.0]	0	5	
259	MoeSQLmosa	16	2	2	[0.0, 0.0]	0	100	
259	MOTGA	1	2	2	[0.0, 0.0]	0	5	
260	MoeSQLmosa	9	2	2	[0.0, 0.0]	0	100	
260	MOTGA	0	2	2	[0.0, 0.0]	0	5	
261	MoeSQLmosa	30	2	2	[0.0, 0.0]	0	100	
261	MOTGA	2	2	2	[0.0, 0.0]	0	11	
262	MoeSQLmosa	48	5	5	[0.0, 0.0, 0.0, 0.0, 0.0]	0	100	
262	MOTGA	10	5	5	[0.0, 0.0, 0.0, 0.0, 0.0]	2	30	
263	MoeSQLmosa	8	2	2	[0.0, 0.0]	0	100	
263	MOTGA	1	2	2	[0.0, 0.0]	0	11	
264	MoeSQLmosa	28	1	1	[0.0]	0	100	
264	MOTGA	0	1	1	[0.0]	0	1	
265	MoeSQLmosa	25	6	6	[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]	0	100	
265	MOTGA	146	6	6	[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]	1	183	
266	MoeSQLmosa	48	9	9	[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]	0	100	
266	MOTGA	31	9	9	[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]	2	62	
267	MoeSQLmosa	30	4	4	[0.0, 0.0, 0.0, 0.0]	0	100	
267	MOTGA	6	4	4	[0.0, 0.0, 2.0, 0.0]	2	30	
268	MoeSQLmosa	614	9	9	[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]	6	384	
268	MOTGA	297	9	9	[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]	0	150	
269	MoeSQLmosa	27	2	2	[0.0, 0.0]	0	100	
269	MOTGA	2	2	2	[0.0, 0.0]	0	11	
270	MoeSQLmosa	12	5	5	[0.0, 0.0, 0.0, 0.0, 0.0]	0	100	
270	MOTGA	7	5	5	[0.0, 0.0, 0.0, 0.0, 0.0]	0	56	
271	MoeSQLmosa	12	2	2	[0.0, 0.0]	0	100	
271	MOTGA	1	2	2	[0.0, 0.0]	0	11	
272	MoeSQLmosa	20	3	3	[0.0, 0.0, 0.0]	0	100	
272	MOTGA	3	3	3	[0.0, 0.0, 0.0]	0	24	
273	MoeSQLmosa	5864	8	8	[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]	35	1748	
273	MOTGA	348	8	8	[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]	0	490	
274	MoeSQLmosa	27	3	3	[0.0, 0.0, 0.0]	0	100	
274	MOTGA	4	3	3	[0.0, 0.0, 0.0]	0	15	
275	MoeSQLmosa	23	3	3	[0.0, 0.0, 0.0]	0	100	
275	MOTGA	5	3	3	[0.0, 0.0, 0.0]	0	24	
276	MoeSQLmosa	2207	8	8	[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]	50	2403	
276	MOTGA	43	8	8	[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]	0	124	
277	MoeSQLmosa	25	5	5	[0.0, 0.0, 0.0, 0.0, 0.0]	0	100	
277	MOTGA	10	5	5	[0.0, 0.0, 0.0, 0.0, 0.0]	0	56	
278	MoeSQLmosa	15	2	2	[0.0, 0.0]	0	100	
278	MOTGA	1	2	2	[0.0, 0.0]	0	11	
279	MoeSQLmosa	220	9	9	[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]	8	482	
279	MOTGA	41	9	9	[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]	0	124	
280	MoeSQLmosa	544	8	8	[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]	16	867	
280	MOTGA	284	8	8	[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]	0	510	
281	MoeSQLmosa	0	0	0	[]	0	0	
282	MoeSQLmosa	30	3	3	[0.0, 0.0, 0.0]	0	100	
282	MOTGA	6	3	3	[0.0, 0.0, 0.0]	0	24	
283	MoeSQLmosa	11	2	2	[0.0, 0.0]	0	100	
283	MOTGA	0	2	2	[0.0, 0.0]	0	5	
284	MoeSQLmosa	26	2	2	[0.0, 0.0]	0	100	
284	MOTGA	1	2	2	[0.0, 0.0]	0	5	
285	MoeSQLmosa	175	7	7	[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]	8	484	
285	MOTGA	26	7	7	[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]	0	150	
286	MoeSQLmosa	12	2	2	[0.0, 0.0]	0	100	
286	MOTGA	1	2	2	[0.0, 0.0]	0	11	
287	MoeSQLmosa	40	5	5	[0.0, 0.0, 0.0, 0.0, 0.0]	1	148	
287	MOTGA	14	5	5	[0.0, 0.0, 0.0, 0.0, 0.0]	0	73	
288	MoeSQLmosa	42	2	2	[0.0, 0.0]	0	100	
288	MOTGA	2	2	2	[0.0, 0.0]	0	11	
289	MoeSQLmosa	34	1	1	[0.0]	1	132	
289	MOTGA	0	1	1	[0.0]	0	1	
290	MoeSQLmosa	27	6	6	[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]	0	100	
290	MOTGA	68	6	6	[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]	0	148	
291	MoeSQLmosa	1895	13	13	[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]	27	1450	
291	MOTGA	2116	13	13	[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]	9	536	
292	MoeSQLmosa	20	2	2	[0.0, 0.0]	0	100	
292	MOTGA	2	2	2	[0.0, 0.0]	0	11	
293	MoeSQLmosa	11	3	3	[0.0, 0.0, 0.0]	0	100	
293	MOTGA	3	3	3	[0.0, 0.0, 0.0]	0	24	
294	MoeSQLmosa	0	0	0	[]	0	0	
295	MoeSQLmosa	12	5	5	[0.0, 0.0, 0.0, 0.0, 0.0]	0	100	
295	MOTGA	14	5	5	[0.0, 0.0, 0.0, 0.0, 0.0]	0	76	
296	MoeSQLmosa	11	2	2	[0.0, 0.0]	0	100	
296	MOTGA	1	2	2	[0.0, 0.0]	0	11	
297	MoeSQLmosa	250	8	8	[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]	7	421	
297	MOTGA	109	8	8	[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]	0	490	
299	MoeSQLmosa	438	7	7	[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]	8	483	
299	MOTGA	38	7	7	[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]	0	150	
300	MoeSQLmosa	14	2	2	[0.0, 0.0]	0	100	
300	MOTGA	2	2	2	[0.0, 0.0]	0	11	
301	MoeSQLmosa	10	2	2	[0.0, 0.0]	0	100	
301	MOTGA	1	2	2	[0.0, 0.0]	0	11	
302	MoeSQLmosa	318	3	3	[0.0, 0.0, 0.0]	0	100	
302	MOTGA	3	3	3	[0.0, 0.0, 0.0]	0	24	
303	MoeSQLmosa	19	2	2	[0.0, 0.0]	0	100	
303	MOTGA	1	2	2	[0.0, 0.0]	0	11	
304	MoeSQLmosa	9	3	3	[0.0, 0.0, 0.0]	0	100	
304	MOTGA	2	3	3	[0.0, 0.0, 0.0]	0	15	
305	MoeSQLmosa	33	2	2	[0.0, 0.0]	0	100	
305	MOTGA	0	2	2	[0.0, 0.0]	0	5	
306	MoeSQLmosa	0	0	0	[]	0	0	
307	MoeSQLmosa	17	3	3	[0.0, 0.0, 0.0]	0	100	
307	MOTGA	4	3	3	[0.0, 0.0, 0.0]	0	24	
308	MoeSQLmosa	55	2	2	[0.0, 0.0]	0	100	
308	MOTGA	1	2	2	[0.0, 0.0]	0	5	
309	MoeSQLmosa	39	5	5	[0.0, 0.0, 0.0, 0.0, 0.0]	0	100	
309	MOTGA	10	5	5	[0.0, 0.0, 0.0, 0.0, 0.0]	0	73	
310	MoeSQLmosa	28	1	1	[0.0]	0	100	
310	MOTGA	0	1	1	[0.0]	0	1	
311	MoeSQLmosa	76013	15	15	[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]	1382	69200	
311	MOTGA	38737	15	15	[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 2.0, 0.0, 0.0]	12	916	
312	MoeSQLmosa	25953	19	19	[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]	66	3400	
312	MOTGA	327517	19	19	[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]	15	1094	
